Student_id,Student_first_name,Student_last_name,Email,Phone,Birth_date,Degree,Start_date
242459303,Noa,Herzog,noa_herzog93@gmail.com,050-4320846,1993-07-20,BA in economics,2020-07-04
365640291,Tamar,Assouline,tamar_assouline02@gmail.com,050-9617782,2002-10-13,MA in cardiology,2020-03-25
282190677,Roni,Danon,roni_danon00@jct.ac.il,052-8945531,2000-05-11,BA in math,2022-07-20
260092580,Shira,Ashkenazi,shira_ashkenazi91@jct.ac.il,056-7771800,1991-12-27,BA in english,2022-08-27
276350204,Tamar,Tzur,tamar96tzur@jct.ac.il,055-2774693,1996-03-05,MA in psychology,2023-03-22
391809621,Daniel,Ashkenazi,daniel92ashkenazi@gmail.com,058-4876916,1992-10-12,MA in biology,2022-07-09
298227935,Inbar,Peretz,inbar01peretz@jct.ac.il,056-6439410,2001-01-28,BA in economics,2022-07-17
277934469,Jonathan,Tayeb,jonathan81tayeb@gmail.com,057-3182169,1981-04-18,BA in ecology,2020-07-09
299903880,Almog,Almog,almog_almog@gmail.com,059-7592283,2000-08-19,MA in biology,2023-03-19
200313344,Carmel,Bachar,carmel_bachar92@gmail.com,054-6831758,1992-12-09,MA in computer science,2023-08-25
377289970,Niv,Avitan,niv_avitan@jct.ac.il,059-7863679,2003-12-13,BA in oncology,2023-03-06
260690193,Shira,Revivo,shira_revivo01@jct.ac.il,056-8053881,2001-12-31,MA in physics,2020-03-17
379093685,Daniel,Finkelstein,daniel90finkelstein@jct.ac.il,053-1659610,1990-06-29,MA in english,2021-03-15
317518405,Gabriel,Ziv,gabriel_ziv@jct.ac.il,055-4135012,1983-08-11,BA in chemistry,2021-03-24
285684759,Roni,Finkelstein,roni98finkelstein@gmail.com,057-6173985,1998-03-07,MA in history,2022-07-26
262069768,Tomer,Solomon,tomer05solomon@jct.ac.il,058-0430011,2005-05-27,MA in anthropology,2021-07-31
283861672,Dean,Almog,dean_almog@jct.ac.il,056-5548125,1992-08-26,MA in cardiology,2023-03-21
207008020,Shira,Assouline,shira_assouline88@gmail.com,052-5857769,1988-12-03,MA in ecology,2020-03-26
267028702,Gefen,Baruch,gefen_baruch@gmail.com,056-2449530,1991-07-30,MA in chemistry,2024-07-03
203345350,Shira,Revivo,shira05revivo@gmail.com,058-6129531,2005-05-29,BA in geographics,2024-07-12
346495229,Tal,Zeltser,tal82zeltser@jct.ac.il,054-2418334,1982-08-19,MA in neurology,2022-07-18
223671009,Mor,Finkelstein,mor86finkelstein@gmail.com,052-5302534,1986-02-01,BA in oncology,2024-03-06
272495730,Alon,Katz,alon_katz01@gmail.com,059-8295673,2001-09-14,MA in history,2020-10-19
370604605,Dean,Mizrahi,dean_mizrahi@jct.ac.il,055-1673909,2006-04-10,MA in engineering,2021-07-26
278372966,Gabriel,Bernstein,gabriel85bernstein@jct.ac.il,058-7005097,1985-01-16,MA in sociology,2024-07-25
366308096,Mor,Mizrahi,mor_mizrahi@gmail.com,053-6005437,1997-07-22,MA in math,2020-10-10
326318805,Ido,Gross,ido_gross@gmail.com,053-4652165,2001-05-26,BA in computer science,2022-10-13
273018762,Ofir,Kahana,ofir_kahana@jct.ac.il,057-8009804,1985-03-17,MA in geographics,2020-10-13
370298325,Asaf,Kahana,asaf99kahana@gmail.com,054-3642853,1999-09-28,MA in astronomy,2021-08-17
308236512,Hila,Peretz,hila_peretz96@gmail.com,055-5247980,1996-12-24,MA in art,2021-10-05
235005063,Yael,Mizrahi,yael_mizrahi98@gmail.com,052-7966628,1998-02-21,MA in physics,2024-10-25
312474349,Carmel,Finkelstein,carmel01finkelstein@gmail.com,050-5909342,2001-10-13,BA in geographics,2023-08-11
278063235,Shira,Eliakim,shira_eliakim02@gmail.com,050-1807830,2002-12-21,BA in sociology,2024-10-13
223411497,Niv,Gross,niv_gross@jct.ac.il,056-1275886,1993-07-19,MA in engineering,2023-03-22
309711109,Sagi,Friedman,sagi91friedman@jct.ac.il,059-1561518,1991-10-30,MA in physics,2023-07-26
340483411,Yael,Rafael,yael_rafael94@gmail.com,055-9695524,1994-01-31,MA in astronomy,2020-10-09
241413384,Tamar,Assouline,tamar_assouline06@gmail.com,055-6933728,2006-10-15,BA in theatre,2022-08-09
222367047,Bar,Stern,bar_stern83@gmail.com,051-7449318,1983-02-12,BA in chemistry,2022-10-31
212188262,Inbar,Kramer,inbar_kramer@gmail.com,050-2165798,1984-03-05,MA in art,2024-10-17
290025154,Shira,Kramer,shira80kramer@jct.ac.il,051-7291641,1980-04-10,BA in computer science,2020-10-06
255700627,Gal,Saban,gal_saban@jct.ac.il,053-0904581,1996-05-29,MA in english,2022-07-27
252738802,Yael,Finkelstein,yael95finkelstein@jct.ac.il,058-1180913,1995-09-03,BA in english,2022-03-05
300966884,Roni,Rosen,roni_rosen87@gmail.com,053-4493516,1987-07-02,BA in chemistry,2024-03-02
396378135,Daniel,Katz,daniel_katz94@gmail.com,055-6839268,1994-04-15,MA in math,2021-10-06
245322078,Hila,Dagan,hila96dagan@gmail.com,052-4863977,1996-06-12,MA in economics,2024-03-16
372239202,Maya,Dayan,maya_dayan@gmail.com,050-7823301,1989-05-20,BA in theatre,2024-08-27
322069576,Ofir,Menahem,ofir_menahem93@gmail.com,053-7132190,1993-02-02,MA in theatre,2022-08-24
227514775,Raz,Sabag,raz_sabag95@jct.ac.il,052-7005654,1995-05-11,BA in sociology,2023-03-15
312124555,Gal,Neumann,gal80neumann@jct.ac.il,059-3513053,1980-05-13,BA in economics,2024-10-14
387966617,Ori,Ziv,ori_ziv00@jct.ac.il,059-4069336,2000-03-20,BA in astronomy,2023-07-02
236615902,Alon,Avraham,alon_avraham@gmail.com,051-1108685,1993-02-25,BA in english,2020-10-12
296718067,Sarit,Menahem,sarit93menahem@gmail.com,056-3710302,1993-11-20,MA in history,2024-10-30
303825830,Hila,Rosen,hila_rosen@gmail.com,053-9150425,1998-12-09,MA in engineering,2020-08-21
248821621,Adam,Bachar,adam87bachar@jct.ac.il,058-1387872,1987-10-13,MA in ecology,2023-07-10
385340880,Rotem,Kramer,rotem_kramer@gmail.com,052-6755857,1984-02-01,MA in cardiology,2022-08-07
264831413,Yael,Ben-Ari,yael99ben-ari@gmail.com,059-3666176,1999-05-15,MA in math,2022-03-14
330632928,Liam,Saban,liam_saban@jct.ac.il,055-2814978,1986-06-04,BA in cardiology,2024-08-01
251137444,Hila,Ben-David,hila97ben-david@jct.ac.il,054-1268749,1997-04-29,MA in english,2020-03-01
304391469,David,Barak,david86barak@jct.ac.il,051-8078263,1986-12-18,BA in art,2022-03-20
329037055,Shira,Avitan,shira_avitan97@gmail.com,056-4440839,1997-05-25,MA in ecology,2022-10-22
395638893,Dana,Peretz,dana_peretz96@jct.ac.il,050-4836113,1996-05-05,MA in art,2023-03-03
210811311,Roni,Stern,roni96stern@gmail.com,055-7421507,1996-01-09,MA in astronomy,2024-10-24
343653879,Jonathan,Neumann,jonathan_neumann@jct.ac.il,051-0717404,1986-07-01,MA in sociology,2020-07-24
331471029,Guy,Revivo,guy88revivo@gmail.com,054-9926962,1988-03-22,MA in engineering,2021-03-03
246808125,Itay,Ben-Shitrit,itay_ben-shitrit94@gmail.com,050-6688637,1994-10-05,MA in chemistry,2020-03-10
332390822,Ofir,Dayan,ofir_dayan@jct.ac.il,055-3939499,1990-06-24,MA in psychology,2020-07-21
236235255,Yoav,Eliakim,yoav_eliakim@jct.ac.il,051-9930689,1991-11-08,MA in psychology,2024-10-12
370943607,Tal,Kramer,tal98kramer@gmail.com,056-8683903,1998-03-31,MA in sociology,2021-10-28
288276447,Gabriel,Assouline,gabriel_assouline@jct.ac.il,056-6987019,2001-11-25,MA in history,2024-07-08
285231833,Mor,Dayan,mor_dayan86@jct.ac.il,058-9411962,1986-12-20,MA in chemistry,2024-03-31
366803252,Dean,Zeltser,dean_zeltser@jct.ac.il,054-0061330,2002-01-18,BA in theatre,2020-07-20
351601117,Ofir,Ziv,ofir_ziv88@jct.ac.il,052-8577653,1988-10-21,BA in computer science,2023-03-23
246036750,Niv,Tayeb,niv_tayeb@jct.ac.il,051-1756801,1999-10-02,MA in psychology,2020-03-23
212553093,Rotem,Cohen,rotem_cohen82@jct.ac.il,052-4296954,1982-02-23,BA in art,2023-03-22
208294090,Yuval,Cohen,yuval_cohen@gmail.com,055-4059322,1982-11-28,BA in oncology,2024-10-10
364376566,Guy,Almog,guy_almog@jct.ac.il,055-4264941,1986-03-15,MA in geographics,2021-08-31
367509577,Noam,Elias,noam_elias@gmail.com,054-6681163,2002-07-03,BA in ecology,2023-08-09
266325042,Carmel,Shaked,carmel_shaked01@gmail.com,052-7118662,2001-06-08,BA in art,2022-08-20
202057899,Sarit,Eliakim,sarit94eliakim@gmail.com,059-6322004,1994-09-12,BA in ecology,2021-10-16
262204589,Shira,Eliakim,shira_eliakim@jct.ac.il,057-5257288,1983-07-02,MA in physics,2024-03-08
344312152,Ido,Solomon,ido_solomon00@jct.ac.il,056-8229558,2000-06-21,BA in anthropology,2021-07-07
291755858,Bar,Bernstein,bar_bernstein@gmail.com,051-7193703,1984-11-01,BA in theatre,2024-10-03
232886143,Michael,Shamir,michael_shamir98@jct.ac.il,057-9529951,1998-03-21,MA in art,2023-08-27
294608054,Shahar,Assouline,shahar_assouline82@jct.ac.il,051-2708782,1982-07-21,BA in chemistry,2021-10-17
357573849,Adam,Solomon,adam_solomon@jct.ac.il,053-5739443,2005-01-31,BA in psychology,2022-10-29
304488232,Carmel,Malul,carmel_malul@gmail.com,051-8028722,1991-09-19,MA in economics,2023-03-21
326593886,Shira,Ben-Shitrit,shira_ben-shitrit99@jct.ac.il,058-6058988,1999-12-25,MA in computer science,2022-03-15
392641916,Ron,Tzur,ron_tzur@jct.ac.il,058-7368102,1997-12-18,MA in math,2024-08-04
392942371,Noa,Neumann,noa87neumann@jct.ac.il,058-9955101,1987-12-15,MA in neurology,2024-03-05
378991046,Yoav,Ashkenazi,yoav_ashkenazi81@jct.ac.il,057-4982880,1981-04-05,MA in neurology,2021-07-21
265064667,Noam,Gross,noam00gross@jct.ac.il,057-9669932,2000-02-09,MA in ecology,2022-08-27
271835068,Gefen,Tayeb,gefen_tayeb80@gmail.com,055-8292706,1980-08-14,MA in economics,2024-07-22
394470009,Niv,Solomon,niv_solomon03@jct.ac.il,051-8711141,2003-06-02,MA in psychology,2024-10-26
340297902,Daniel,Dagan,daniel_dagan00@jct.ac.il,052-3110692,2000-11-06,BA in geographics,2024-07-09
219406204,Itay,Biton,itay_biton06@jct.ac.il,055-0287382,2006-12-27,MA in theatre,2020-03-20
208603662,Raz,Levi,raz_levi@gmail.com,050-9584102,1997-05-07,BA in ecology,2022-07-15
329263180,Almog,Malul,almog_malul92@jct.ac.il,057-1480804,1992-01-22,MA in geographics,2021-10-19
264258138,Michael,Barak,michael_barak89@gmail.com,059-3840618,1989-12-27,MA in engineering,2022-08-17
248878357,Noa,Malul,noa_malul@jct.ac.il,058-0627878,1994-06-11,MA in anthropology,2020-07-09
295550263,Adam,Koren,adam02koren@jct.ac.il,053-7877250,2002-03-07,BA in english,2023-03-16
251381950,Almog,Sabag,almog_sabag@gmail.com,059-7733487,1997-03-10,MA in engineering,2022-10-08
283344240,Rotem,Koren,rotem_koren@jct.ac.il,059-0995183,2005-01-08,BA in art,2022-10-27
261760276,Shira,Tzur,shira00tzur@gmail.com,056-0621858,2000-09-23,MA in chemistry,2021-03-09
334753316,Yael,Solomon,yael_solomon@gmail.com,055-8956346,2000-08-17,MA in economics,2024-07-07
385714266,Noam,Levi,noam_levi86@jct.ac.il,059-6451274,1986-01-07,MA in theatre,2024-10-05
328264718,Carmel,Elias,carmel00elias@jct.ac.il,053-1947087,2000-05-12,BA in theatre,2020-03-25
265309344,Alon,Neumann,alon_neumann@gmail.com,059-2115838,1998-09-11,MA in geographics,2023-03-07
228242624,Guy,Ben-David,guy99ben-david@gmail.com,050-0631752,1999-08-29,BA in ecology,2023-03-10
240140111,Carmel,Cohen,carmel_cohen@gmail.com,057-5554956,1987-05-26,MA in economics,2024-08-07
393233275,Ori,Cohen,ori_cohen@gmail.com,054-2509260,1995-09-02,BA in astronomy,2022-10-30
237456603,Michael,Kahana,michael_kahana@gmail.com,051-5516378,1998-10-16,BA in computer science,2021-07-01
284806056,Dana,Bernstein,dana_bernstein@jct.ac.il,053-5283913,2003-02-12,BA in engineering,2021-07-31
273017707,Liam,Elias,liam98elias@gmail.com,052-0349318,1998-02-03,MA in psychology,2022-03-07
202396669,Ron,Avraham,ron_avraham@gmail.com,057-5837592,1982-01-30,MA in astronomy,2021-07-22
267341360,Tomer,Eliakim,tomer80eliakim@gmail.com,059-7195740,1980-11-29,BA in chemistry,2024-10-12
279618144,Yuval,Barak,yuval_barak@jct.ac.il,058-3841425,1986-07-29,MA in history,2023-03-16
352787154,Oren,Revivo,oren_revivo92@jct.ac.il,051-1710363,1992-11-08,BA in physics,2021-03-29
335882098,Sarit,Rafael,sarit_rafael98@gmail.com,054-2106588,1998-08-20,BA in anthropology,2022-08-12
375644945,Adi,Herzog,adi_herzog@gmail.com,055-1126344,2005-05-27,MA in neurology,2024-10-24
386696603,Tal,Solomon,tal_solomon@gmail.com,051-1710319,1988-06-03,MA in history,2024-10-10
362108730,Daniel,Koren,daniel_koren82@gmail.com,058-8491709,1982-01-22,BA in math,2022-03-07
383707411,Dean,Gross,dean_gross@jct.ac.il,050-0681570,1986-07-31,BA in psychology,2024-07-23
291642742,Alon,Elias,alon_elias93@jct.ac.il,052-4558464,1993-01-16,BA in art,2023-03-18
360510507,Daniel,Finkelstein,daniel04finkelstein@gmail.com,052-4207374,2004-04-30,BA in history,2021-10-10
347106569,Carmel,Eliakim,carmel97eliakim@gmail.com,054-6406146,1997-06-04,MA in anthropology,2024-03-11
320326697,Oren,Ashkenazi,oren_ashkenazi@gmail.com,053-7639879,1990-05-08,BA in art,2024-03-21
321956393,Almog,Zohar,almog_zohar84@gmail.com,059-1726702,1984-02-23,MA in geographics,2021-07-03
380393983,Yoav,Gross,yoav_gross97@jct.ac.il,057-2739273,1997-03-24,BA in ecology,2020-07-21
228304085,Shira,Levi,shira80levi@jct.ac.il,057-7534749,1980-05-05,MA in history,2024-10-30
363197815,Abigail,Baruch,abigail_baruch@jct.ac.il,055-6161152,1991-08-04,MA in anthropology,2020-03-25
339340408,Itay,Bernstein,itay_bernstein@jct.ac.il,055-4669726,1994-08-03,BA in art,2024-10-14
231267840,Yuval,Rosen,yuval86rosen@jct.ac.il,055-9217085,1986-04-08,MA in cardiology,2020-03-01
210449989,Eli,Katz,eli_katz@jct.ac.il,053-1709892,2000-11-05,MA in english,2022-08-28
310427232,Shira,Kramer,shira95kramer@gmail.com,056-0308318,1995-11-15,BA in chemistry,2021-08-20
225054998,Ofir,Dayan,ofir_dayan96@jct.ac.il,053-4878518,1996-03-16,MA in chemistry,2022-07-07
365479153,Alon,Rosen,alon89rosen@jct.ac.il,053-3681367,1989-12-21,BA in computer science,2024-03-22
342189008,Oren,Ben-David,oren_ben-david@jct.ac.il,054-8375844,1984-10-14,MA in engineering,2022-07-03
317159754,Abigail,Berkowitz,abigail_berkowitz@gmail.com,054-6792880,1980-02-08,BA in ecology,2024-08-23
284705167,Shahar,Berkowitz,shahar84berkowitz@gmail.com,055-9907341,1984-10-30,BA in psychology,2023-10-27
257861336,Yuval,Fisher,yuval83fisher@gmail.com,052-7106085,1983-08-14,MA in chemistry,2020-08-30
274886563,Dean,Tayeb,dean_tayeb83@jct.ac.il,051-0176114,1983-02-09,MA in biology,2021-08-19
261833388,Dana,Cohen,dana_cohen@jct.ac.il,050-8944522,2001-02-27,BA in anthropology,2023-03-22
212109029,Shaked,Mizrahi,shaked_mizrahi86@gmail.com,050-9542305,1986-07-23,BA in cardiology,2023-07-03
230623290,Shira,Sabag,shira_sabag@jct.ac.il,059-4186710,2005-04-07,BA in english,2023-08-05
358319465,Daniel,Ben-Shitrit,daniel_ben-shitrit@jct.ac.il,059-0510894,1984-06-10,MA in engineering,2020-10-08
233277417,Tamar,Ashkenazi,tamar_ashkenazi@gmail.com,054-9625760,2004-05-21,MA in neurology,2021-08-27
338577802,Oren,Zohar,oren_zohar@gmail.com,054-4084962,1994-01-09,BA in sociology,2022-07-02
378947428,Itay,Malul,itay_malul89@gmail.com,059-7915803,1989-07-02,BA in ecology,2024-08-16
318540309,Alon,Menahem,alon_menahem@jct.ac.il,056-1335903,1983-12-22,BA in engineering,2021-08-08
298420464,Inbar,Sabag,inbar_sabag@jct.ac.il,050-2875174,1995-12-23,BA in economics,2022-03-23
237368105,Adi,Solomon,adi_solomon84@gmail.com,052-5088896,1984-12-29,BA in sociology,2021-08-28
217864446,Noam,Shamir,noam_shamir@jct.ac.il,058-5998616,1983-03-26,MA in physics,2022-08-01
287108500,Adi,Neumann,adi_neumann@gmail.com,050-9874191,1985-02-11,BA in math,2024-07-22
201650181,Eli,Malul,eli_malul81@jct.ac.il,057-0091458,1981-12-06,BA in neurology,2021-03-22
251509709,Yael,Elias,yael98elias@gmail.com,057-8539199,1998-10-30,MA in biology,2021-08-27
384560496,Dean,Shaked,dean_shaked80@jct.ac.il,054-3312110,1980-07-10,MA in economics,2021-03-17
337541932,Adi,Ziv,adi87ziv@gmail.com,054-1700386,1987-01-23,BA in computer science,2021-03-24
234616134,Dana,Neumann,dana04neumann@gmail.com,054-0540863,2004-02-17,BA in chemistry,2021-07-02
372733428,Yuval,Barak,yuval_barak@gmail.com,058-2150904,1991-02-04,BA in theatre,2023-03-25
357944024,Shira,Ben-Shitrit,shira81ben-shitrit@jct.ac.il,056-7619807,1981-04-19,BA in art,2021-07-13
201378452,David,Elias,david_elias@jct.ac.il,059-5611006,1991-04-05,MA in biology,2024-08-06
204605703,Sagi,Friedman,sagi_friedman92@gmail.com,059-4999226,1992-09-10,BA in english,2020-07-11
291356806,Almog,Shamir,almog_shamir97@jct.ac.il,055-9065142,1997-12-12,BA in chemistry,2023-07-15
249233719,Asaf,Ziv,asaf_ziv87@jct.ac.il,051-5314811,1987-01-24,MA in history,2021-10-10
318598885,Ido,Ben-Shitrit,ido_ben-shitrit@gmail.com,058-5688731,1992-12-02,MA in chemistry,2021-03-09
332196229,Rotem,Zohar,rotem03zohar@gmail.com,050-6156908,2003-03-03,MA in chemistry,2024-08-17
307035667,Tamar,Stern,tamar_stern@jct.ac.il,051-6639429,1987-12-02,BA in english,2021-08-24
236676490,Yoav,Rosen,yoav_rosen99@jct.ac.il,058-8871480,1999-01-26,BA in chemistry,2022-07-29
265521435,Carmel,Avitan,carmel97avitan@jct.ac.il,055-1685138,1997-01-01,BA in computer science,2024-07-13
209803824,Michael,Malul,michael04malul@gmail.com,052-8902627,2004-12-25,BA in anthropology,2021-07-07
387114234,Liam,Almog,liam91almog@jct.ac.il,057-3648692,1991-12-14,BA in psychology,2020-10-28
203050885,Dean,Solomon,dean_solomon93@jct.ac.il,057-8174910,1993-03-31,MA in neurology,2021-10-19
241044676,Bar,Shamir,bar_shamir81@gmail.com,054-4013078,1981-08-17,MA in economics,2020-07-15
360728661,Yael,Menash,yael_menash90@gmail.com,050-3452057,1990-08-24,BA in chemistry,2023-10-17
270768336,Roni,Tzur,roni_tzur91@jct.ac.il,054-6224716,1991-08-13,BA in physics,2024-07-06
384987020,Carmel,Eliakim,carmel_eliakim85@gmail.com,053-9047191,1985-11-09,MA in anthropology,2022-07-07
312900996,Noam,Peretz,noam89peretz@gmail.com,054-7213532,1989-11-04,BA in astronomy,2021-07-24
252925284,Ori,Shaked,ori_shaked03@jct.ac.il,054-4188777,2003-08-07,BA in art,2023-08-27
289847477,Roni,Ben-Shitrit,roni87ben-shitrit@gmail.com,059-4321350,1987-10-20,BA in psychology,2023-10-04
340074459,Oren,Kahana,oren_kahana@gmail.com,056-3563486,1980-11-09,MA in art,2024-08-10
335761177,Sagi,Dayan,sagi_dayan@jct.ac.il,055-0125649,2005-07-21,BA in ecology,2024-03-05
304885205,Abigail,Sabag,abigail_sabag04@jct.ac.il,050-7299943,2004-03-22,MA in computer science,2020-03-04
342255494,Tal,Levi,tal_levi06@jct.ac.il,050-5115526,2006-07-14,BA in geographics,2020-07-06
226804318,Sarit,Kramer,sarit_kramer@gmail.com,059-6682645,1986-05-05,MA in ecology,2023-08-21
327857058,Jonathan,Kahana,jonathan_kahana98@gmail.com,058-0393020,1998-11-18,MA in psychology,2023-07-03
233986983,Shira,Katz,shira_katz@gmail.com,057-6777091,1990-08-09,BA in economics,2024-07-14
233851617,Yuval,Neumann,yuval_neumann93@jct.ac.il,051-2037147,1993-08-01,MA in oncology,2021-10-20
281818583,Eli,Menash,eli_menash84@gmail.com,054-2408272,1984-04-20,MA in computer science,2023-03-15
241909266,Shira,Neumann,shira_neumann@gmail.com,050-2888922,1991-11-10,MA in math,2024-10-23
374155273,Gal,Rafael,gal92rafael@jct.ac.il,055-6538411,1992-01-15,BA in biology,2022-10-09
212970537,Inbar,Assouline,inbar_assouline@gmail.com,053-1246030,1998-09-03,MA in art,2023-08-14
358452621,Yael,Saban,yael82saban@gmail.com,058-4182980,1982-02-27,BA in oncology,2020-07-09
236175501,Tamar,Menahem,tamar85menahem@jct.ac.il,052-2891270,1985-03-15,MA in psychology,2022-08-14
398605436,Ofir,Neumann,ofir_neumann86@jct.ac.il,055-1988454,1986-03-29,BA in ecology,2022-03-20
305617623,Ido,Bernstein,ido_bernstein@jct.ac.il,058-2390478,1987-07-16,BA in cardiology,2023-08-31
311880892,Shira,Assouline,shira_assouline99@gmail.com,054-3791475,1999-08-04,BA in oncology,2024-10-29
339699092,Dana,Menash,dana81menash@gmail.com,055-2062169,1981-08-04,MA in computer science,2021-10-26
311995773,Tomer,Stern,tomer03stern@gmail.com,057-8958577,2003-07-13,MA in art,2024-03-28
231984360,Shahar,Ben-Ari,shahar_ben-ari@gmail.com,053-1419812,2001-06-21,MA in anthropology,2021-03-12
356683870,Dean,Malul,dean89malul@jct.ac.il,056-2899352,1989-04-23,MA in art,2024-07-24
335813796,Sarit,Stern,sarit_stern02@jct.ac.il,054-1295773,2002-04-16,BA in physics,2023-08-26
228688321,Oren,Shamir,oren_shamir80@jct.ac.il,054-7497954,1980-04-11,MA in theatre,2024-07-17
202784674,Dana,Sabag,dana_sabag@gmail.com,058-5320409,1995-10-14,MA in history,2020-08-04
243322518,David,Zohar,david_zohar95@jct.ac.il,053-7230951,1995-01-27,BA in sociology,2022-07-04
298683384,Tomer,Ashkenazi,tomer_ashkenazi06@jct.ac.il,054-5069945,2006-07-02,MA in oncology,2023-07-23
285306221,Shira,Stern,shira_stern@gmail.com,050-9297518,2003-04-30,MA in economics,2024-08-05
295869937,Raz,Ben-Shitrit,raz_ben-shitrit95@gmail.com,057-6227605,1995-08-30,BA in chemistry,2024-03-10
378512768,Yuval,Rafael,yuval_rafael@gmail.com,057-3961497,1991-08-28,BA in economics,2022-07-22
240013821,Ron,Baruch,ron_baruch@jct.ac.il,050-7912515,1981-04-19,MA in theatre,2022-10-27
280753864,Inbar,Assouline,inbar_assouline@jct.ac.il,050-9019764,1989-11-17,MA in neurology,2020-07-14
217433655,Bar,Zeltser,bar_zeltser04@jct.ac.il,053-1633235,2004-06-09,BA in neurology,2021-10-15
273737734,Yael,Shaked,yael_shaked90@jct.ac.il,052-5629941,1990-03-31,BA in theatre,2020-03-26
211087424,David,Gross,david93gross@gmail.com,054-6638238,1993-11-17,MA in physics,2021-07-06
383599701,Itay,Biton,itay02biton@gmail.com,054-8614531,2002-02-21,BA in oncology,2021-08-19
313407249,Mor,Cohen,mor_cohen@gmail.com,059-5957949,1994-02-02,MA in economics,2023-08-11
262670789,Tamar,Elias,tamar83elias@gmail.com,051-7260244,1983-09-08,MA in computer science,2022-03-15
